ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
61,0.5072079890674795,0.0024139987348035844,0.05170422224914487,0.08827853102005728,0.35039525892851486
62,0.1500075373569961,0.00504547609781816,0.14670935028109103,0.5659146956056764,0.13232294065841824
63,0.6185665011426079,0.0121699269883549,0.011076141989234685,0.1423299320384911,0.21585749784131134
64,0.044251612360274105,0.015005538933847507,0.11807923261362034,0.014433959262057192,0.8082296568302008
65,0.025126179963463863,0.013162217135595893,0.06875192696091702,0.0034701398287637097,0.8894895361112596
66,0.8002305490294899,0.003186503693035266,0.005073460492975096,0.1282485080084775,0.06326097877602219
67,0.8602473256820381,0.0038491068880987557,0.0052844402633836045,0.045662144996193345,0.08495698217028624
68,0.0019907392146661716,0.00552364421459024,0.21988689488614913,0.3936050766242236,0.3789936450603708
69,0.59271949235829,0.0004943221131814467,0.02255707359007994,0.29683082644327347,0.08739828549517518
70,0.052343087020861025,0.01022195885147005,0.04227059450151591,0.00191267464393182,0.8932516849822213
71,0.02776866264757487,0.005471803970910567,0.08287053786507914,0.040762235182820294,0.843126760333615
72,0.7708656692902299,0.002584088422660924,0.00423210576887921,0.159941066041845,0.06237707047638514
73,0.007731439519082773,0.025850829315525774,0.08714019431893867,0.02563664758097484,0.853640889265478
74,0.47325820206078123,0.0043802667722857075,0.01780288509221222,0.22183627088296154,0.2827223751917592
75,0.08887545007691074,0.010596684238080448,0.10465401930212354,0.009428293702817505,0.7864455526800677
76,0.1404708710490602,0.06698634518028371,0.0597327116356304,0.07415589107444827,0.6586541810605774
77,0.7576832292041596,0.005584321113196404,0.008077511105309916,0.029135725654049583,0.19951921292328448
78,0.2724070526744646,0.004168432463086497,0.04373635205677085,0.005465420050049953,0.674222742755628
79,0.3912640017268724,0.0021279860334993675,0.021211520287459863,0.30725060947797006,0.2781458824741983
80,0.7776816879536731,0.0039328262758335985,0.009812201816591945,0.0726546371941673,0.13591864675973406
81,0.25858387731140736,0.019849615793288363,0.07847361949877163,0.0154535782026662,0.6276393091938665
82,0.013207871826373523,0.010901633835406571,0.08061873779980629,0.02058983666384125,0.8746819198745724
83,0.719866799742261,0.003081528662790631,0.0065442543316307404,0.2052987478129135,0.06520866945040414
84,0.09957794594987646,0.018965785012249915,0.08522174784498963,0.010477317703722134,0.7857572034891618
85,0.2845046719399404,0.002868846456740647,0.04172614335972783,0.5282874715678241,0.1426128666757671
86,0.04146640285628686,0.009219101690229785,0.12545059507223777,0.012540135688587325,0.8113237646926583
87,0.04208050872447153,0.005284783737841922,0.16238242844463247,0.36819681418374345,0.4220554649093107
88,0.4084797254070513,0.0016263444120180992,0.06021687654200797,0.26736981230629436,0.26230724133262834
89,0.037314026223130244,0.005820401454976643,0.11484233323827231,0.00984882945290556,0.8321744096307152
90,0.7922438244652286,0.0020142290697100717,0.00847614407604264,0.02571653934787452,0.17154926304114415
91,0.014221890756608818,0.015657972751725743,0.16736977843658843,0.007723448795458967,0.7950269092596182
92,0.012626838669833296,0.012621813129872398,0.12330418090234681,0.005875906731258904,0.8455712605666886
93,0.6374941607437354,0.005280227462481545,0.01924006364859493,0.04539366462173127,0.29259188352345694
94,0.606457983841176,0.003157171944556865,0.015461749588529139,0.16646289326024008,0.20846020136549784
95,0.354955792100423,0.003233444822560036,0.025387095372858604,0.0035877783421015795,0.6128358893620567
96,0.65617435561908,0.002912991562008719,0.009460432282718404,0.22258800252004604,0.10886421801614683
97,0.5954055043698064,0.0017442388785978591,0.012659135697943275,0.2037723914628924,0.1864187295907601
98,0.25713500137603296,0.019879554609684477,0.07931327371113232,0.015601092326985857,0.6280710779761643
99,0.13786863337979846,0.012600536371098507,0.04366602162174049,0.0550233893702457,0.7508414192571169
100,0.5065739969500996,0.00230673204685406,0.015659820070866776,0.3280534837831239,0.14740596714905577
101,0.591102043808175,0.0028044304948663308,0.013001770352900182,0.04989996350183681,0.3431917918422216
102,0.812801809052352,0.0033289514806194437,0.0067208762676678165,0.04427219496015695,0.13287616823920378
103,0.5194680434362455,0.007750559438753933,0.01458080335976609,0.3318057001989438,0.12639489356629066
104,0.45430421750907074,0.0028664176768542983,0.014031519257750572,0.24965131417539918,0.2791465313809252
105,0.6232938652837187,0.0038198232462417184,0.012354507465794725,0.06098963021946304,0.29954217378478193
106,0.6260337432807664,0.0019776553948948005,0.00925958999271286,0.15451656383003942,0.20821244750158638
107,0.5629636104764361,0.00033689459340333723,0.00936864786001093,0.3364827750779776,0.09084807199217215
108,0.045093502897176056,0.005885678885457473,0.04455879389580083,0.21527525921820287,0.6891867651033627
109,0.8406980446643438,0.0025686274551624377,0.009943524726616129,0.055827070344549,0.09096273280932861
110,0.5901450195662462,0.010822526400875597,0.01512062568415952,0.18904285982978772,0.194868968518931
111,0.6152204282278756,0.0025343511723036863,0.012520662960937907,0.2768816262804324,0.09284293135845045
112,0.5465698515655633,0.002107623116808803,0.047706614776248345,0.21138611053544212,0.19222980000593748
113,0.11516230773159036,0.0036075209069788504,0.0751257679693577,0.6038435837630624,0.20226081962901069
114,0.3718389859572597,0.003774648438227845,0.0335210800969535,0.36721092838211705,0.22365435712544177
115,0.025039370147586296,0.008203507650555383,0.056552503441887864,0.0025062549816139753,0.9076983637783563
116,0.6817320493949177,0.00448435270817609,0.007595216231278418,0.1139990097949587,0.192189371870669
117,0.7534360501622452,0.002589603834165065,0.004984750637866888,0.17865521852382527,0.06033437684189752
118,0.009929903527053141,0.001664078755674919,0.1529752040033938,0.36062338094673824,0.4748074327671399
119,0.0245424626200632,0.005507332452238781,0.2019536277382695,0.6853274894595769,0.08266908772985176
120,0.6761924024244005,0.005489634441870419,0.0638278085835655,0.020521942872397853,0.23396821167776558
121,0.6410772454633676,0.0036554511825802292,0.009644458207484125,0.04971273970754534,0.2959101054390227
122,0.7228567018288938,0.004155342063332738,0.010737898312147253,0.02901207031010317,0.23323798748552282
123,0.7763853711515644,0.003940839077936205,0.010034480712779023,0.07396161256408236,0.13567769649363812
124,0.013207871826373523,0.010901633835406571,0.08061873779980629,0.02058983666384125,0.8746819198745724
125,0.0842753937718258,0.002191478779102042,0.17009716279320286,0.0819352761865295,0.6615006884693398
126,0.7598494542100886,0.0033177039186866285,0.007180782651893369,0.17526077287022226,0.05439128634910906
127,0.17035907024909303,0.00475258318898076,0.10021364380703245,0.011431538776055981,0.7132431639788378
128,0.7656671498260813,0.008763236716340361,0.008532373161757778,0.06271980094097197,0.15431743935484862
129,0.7763853711515644,0.003940839077936205,0.010034480712779023,0.07396161256408236,0.13567769649363812
130,0.7111480887677585,0.0034222301864010856,0.010621069813095291,0.06225790616390172,0.21255070506884358
131,0.5814736416669377,0.000582036371332897,0.014418064754064147,0.30846045922790416,0.09506579797976113
132,0.7763853711515644,0.003940839077936205,0.010034480712779023,0.07396161256408236,0.13567769649363812
133,0.4678393159069751,0.0025454978775704246,0.03572418572801877,0.009386282463273337,0.48450471802416245
134,0.4917461577019144,0.007139790309759764,0.017569743547984868,0.3011819283231872,0.1823623801171539
135,0.5223106863424172,0.005810808170264613,0.058103901149601955,0.20404293804213158,0.20973166629558462
136,0.6058518409641992,0.0023401883367628927,0.010526850172334961,0.29448795417675655,0.08679316634994654
137,0.644400285441712,0.005880574870325345,0.023688214621064158,0.09597732567752428,0.23005359938937422
138,0.01581247994187668,0.010218529678496539,0.06524194389937756,0.011309218206497855,0.8974178282737514
139,0.3165581056539566,0.002921210890269734,0.04330557207053451,0.49246629302090866,0.14474881836433048
140,0.133190242520252,0.009884005799060177,0.0030640899740530217,0.0845238016837172,0.7693378600229176
141,0.6764236525024551,0.002527025178998338,0.008234191031556653,0.1546511678476885,0.1581639634393013
142,0.07191130440041048,0.006643889282415244,0.03651709118912674,0.04536329894786199,0.8395644161801856
143,0.2319347628637367,0.0032740773599732897,0.040834530431724275,0.5007393088787846,0.22321732046578105
144,0.1482086706250666,0.0021651952869473114,0.06850992337551136,0.5627527261711593,0.2183634845413154
145,0.35467140733652447,0.004683172474664696,0.06713512814167649,0.41698612406393626,0.1565241679831981
146,0.18731946802483054,0.0023938596651386997,0.13404771744593982,0.4867261322591401,0.18951282260495084
147,0.3577424401108132,0.0077659317916549215,0.023235890273243114,0.08301148440366815,0.5282442534206205
148,0.2926661686450556,0.002974349568235233,0.04605341710354657,0.5815104315815094,0.07679563310165315
149,0.02310053819601437,0.008188075131986513,0.061054790215898484,0.0026785538187783574,0.9049780426373223
150,0.06716189618848593,0.010823971126738954,0.050079230698415446,0.06824310032071619,0.8036918016656435
151,0.4388420508153519,0.003955904700997215,0.06224420818678478,0.019706119230876635,0.4752517170659895
152,0.05241609399427074,0.012428766413851476,0.16566240046051947,0.024567722242210602,0.7449250168891478
153,0.5335896849209602,0.0014843288936420417,0.009949466999811897,0.17466965351441932,0.2803068656711665
154,0.03042309601184162,0.008676367412069497,0.06004232016430432,0.2179742284090946,0.6828839880026899
155,0.6076106155261907,0.002331784284791565,0.024831735190646548,0.052592324043085704,0.31263354095528556
156,0.7330112963572147,0.00018041548728409582,0.006085997597249142,0.1344874393930048,0.12623485116524713
157,0.24646231246740438,0.00199011574481797,0.04239221062057604,0.43153991035557565,0.277615450811626
158,0.10591582565847647,0.011580301455221242,0.06258870656417166,0.006866955029039356,0.8130482112930913
159,0.6479619887704606,0.002002902528564001,0.02979029332003746,0.07306993043447195,0.24717488494646597
160,0.5701435968577825,0.0040014645764013075,0.011803537118427935,0.22534007804252412,0.1887113234048642
161,0.6364690290129925,0.002621763805154553,0.011300785447540034,0.19456667564120367,0.15504174609310925
162,0.4881084944224135,0.00016810392521998492,0.012757314693517256,0.1308977651730245,0.3680683217858247
163,0.0029081396626827547,0.00655061807784715,0.03215518782792376,0.0146403707660316,0.9437456836655147
164,0.8608504268713558,0.0038464506802423667,0.005173673680934664,0.04489200138802583,0.08523744737944128
165,0.36614652472928827,0.0006556951588767181,0.041662269743645015,0.33798961865311455,0.2535458917150755
166,0.6298953682994278,0.0023000509838733197,0.010088552893055547,0.04260621552672025,0.315109812296923
167,0.6386076836579787,0.0022981283951069424,0.035048917335173235,0.22741068084557492,0.09663458976616614
168,0.6184698269037321,0.0033044054193141076,0.009199761319032234,0.19745969175453937,0.17156631460338212
169,0.5873016594982315,0.0020164058988723092,0.010186030734416901,0.2305343606160298,0.1699615432524496
170,0.5479469751014422,0.0026005317761406996,0.011196636280712312,0.13280189641439144,0.3054539604273133
171,0.006345026219394506,0.025655754984405404,0.2562130446525826,0.0076835140266904856,0.704102660116927
172,0.6364690290129925,0.002621763805154553,0.011300785447540034,0.19456667564120367,0.15504174609310925
173,0.40603316943552237,0.0018724078078558894,0.07865517139347356,0.446966681349124,0.06647257001402428
174,0.18731946802483054,0.0023938596651386997,0.13404771744593982,0.4867261322591401,0.18951282260495084
175,0.560414269296178,0.002812142070705086,0.013398867134416825,0.32790043121077656,0.09547429028792354
176,0.14639608268234705,0.013738283958474868,0.03622289586492777,0.05182628538009406,0.7518164521141563
177,0.10122130196240563,0.0028568093587340478,0.11930414050045111,0.5638490550818914,0.2127686930965178
178,0.7007271805716138,0.008166311173792561,0.024092680893736746,0.0759765072450422,0.19103732011581465
179,0.7568156528966653,0.0031463447068853143,0.03092791925156438,0.07703771055484687,0.13207237259003812
180,0.17814181772933088,0.001779594867498557,0.10963620770846116,0.047041080715227335,0.6634012989794821
181,0.08333477962129099,0.012672424619004521,0.10994844627968879,0.016796613674208066,0.7772477358058075
182,0.3729023718750435,0.01360303384979638,0.02197124196936534,0.05621814128030527,0.5353052110254896
183,0.5188890177576585,0.004202112764059249,0.013429541040661566,0.18056051067529777,0.28291881776232314
184,0.07926976808312412,0.000484428723890748,0.029278914928024192,0.14841798864389147,0.7425488996210694
185,0.749771815617997,0.0032057502727122432,0.008302511508080833,0.18119680838136953,0.057523114219840354
186,0.4650397304419258,0.006704277244676142,0.019264641400779426,0.4011284209922306,0.10786292992038794
187,0.13382957665886627,0.009616628096003091,0.08245064509017343,0.014118315410609756,0.7599848347443475
188,0.5002679237159326,0.00036112458316726355,0.00788390407169171,0.24340518075686116,0.24808186687234726
189,0.569130522191776,0.0018391342565209252,0.01324950796981905,0.17895126509301643,0.23682957048886755
190,0.6236525218276325,0.001824755530241332,0.03137066984338843,0.26410178035871806,0.07905027244001955
191,0.48917436404740805,0.00018152297146055568,0.023712229782183805,0.2950760056203414,0.19185587757860612
192,0.5756546673449514,0.0034264001264894396,0.012140678748427275,0.23953734846902863,0.16924090531110325
193,0.11347194463056098,0.0045280957290442765,0.03527854204916169,0.10683910276019369,0.7398823148310393
194,0.38742625185741986,0.00015871331224463756,0.036830935546991295,0.02762772654707431,0.5479563727362698
195,0.6795727263098512,0.002005176096829814,0.005884867815715188,0.120185738895569,0.19235149088203474
196,0.593961719585543,0.0045432126964249885,0.013718929132266494,0.06314349375109361,0.3246326448346719
197,0.6681188961035911,0.0023442719030252967,0.010928788513478208,0.24706954002033477,0.07153850345957058
198,0.6713254840126752,0.0024419056604968632,0.030591515467730618,0.24174987543466284,0.0538912194244345
199,0.37001353380671653,0.0005565614788402142,0.042905502390842225,0.3578033713326467,0.22872103099095442
200,0.6113948703891138,0.003855721205207189,0.008930755744482969,0.18504407092431693,0.1907745817368792
201,0.026735471424397788,0.013443795308390868,0.06578544045602554,0.022039890874626183,0.8719954019365597
202,0.41955873716543013,0.0032153694456755963,0.05690106401291365,0.1746278590123799,0.34569697036360075
203,0.6319599002735262,0.002193646610609437,0.009488209167658258,0.2569221187563109,0.09943612519189508
204,0.7791786689628256,0.0030134610134493135,0.023361709390599072,0.06121956975793242,0.1332265908751935
205,0.06137890753848529,0.012037271187021385,0.05514903067248733,0.2901873791856434,0.5812474114163626
206,0.5864159183804408,0.002559167130370871,0.01749084175732071,0.06730875460524353,0.3262253181266241
207,0.6216128607145057,0.0022004312795764857,0.010119114876194884,0.2674846538878202,0.09858293924190269
208,0.013131830995288413,0.0061161973805010745,0.12916930841959076,0.39298844653774073,0.458594216666879
209,0.3850454509141245,0.003695720696120604,0.018878614742275295,0.3158099632878881,0.27657025035959154
210,0.6435351521483502,0.0034050240796778992,0.012860229363896825,0.24030463747253963,0.09989495693553534
211,0.04179733433172883,0.006832932690169852,0.06762587096052979,0.002016381049761298,0.8817274809678102
212,0.11516230773159036,0.0036075209069788504,0.0751257679693577,0.6038435837630624,0.20226081962901069
213,0.6475314729233335,0.0031255186649004015,0.01075992799450183,0.27913389633227853,0.05944918408498586
214,0.7228455962225094,0.0019081808269696984,0.03773533694527368,0.0515455053848777,0.1859653806203696
215,0.04884219023098324,0.00942438187516366,0.0894417062621906,0.009622392362372308,0.8426693292692903
216,0.6102675587642277,0.00022029195505156987,0.055556132291189435,0.07726050569262498,0.2566955112969063
217,0.6143291271523006,0.010501205394007973,0.0413658049448732,0.0077352907681160375,0.3260685717407022
218,0.6232938652837187,0.0038198232462417184,0.012354507465794725,0.06098963021946304,0.29954217378478193
219,0.43566158089595347,0.002365105411813564,0.015576994773676564,0.2387846210711564,0.3076116978474
220,0.1545779404395642,0.0003879819425338441,0.04488635880425329,0.6104004913114068,0.18974722750224185
221,0.01985890726763795,0.013326740208583552,0.05351449741697539,0.3451128133577413,0.5681870417490619
222,0.025637251437484836,0.013171697028657307,0.06746822559179656,0.0034131228266353754,0.890309703115426
223,0.10947915398811103,0.019648015737184325,0.06357939074132883,0.08814204528705422,0.7191513942463216
224,0.6780513466162978,0.00040440686655438923,0.01372731239116419,0.22536025890106137,0.08245667522492235
225,0.0008253770029980188,0.005751556436925382,0.3588117303938169,0.46232760665203454,0.1722837295142251
226,0.5270250284185312,0.0023450007434257527,0.0148009180326905,0.1727182013076247,0.28311085149772786
227,0.13311062389121622,0.00962110712405874,0.08301930131058449,0.014204461964120485,0.7600445057100201
228,0.007767516419753366,0.006667379287818443,0.20036159725338207,0.09335231177494223,0.6918511952641039
229,0.48787065620356035,0.003340096530391282,0.057974253361115585,0.28153701771902195,0.16927797618591087
230,0.06173815857154727,0.010167290918601093,0.0350928427478227,0.0016296781726791853,0.8913720295893497
231,0.8450031055113466,0.004588745752938214,0.006513654206738395,0.051300214689709696,0.09259427983926717
232,0.6816467117683483,0.0022668929706521393,0.006437997696741498,0.21651037312554836,0.09313802443870972
233,0.22621920808962584,0.012068743024370152,0.07194316081275731,0.012304642356519437,0.6774642457167271
234,0.049157065596684056,0.0013095849852991644,0.10864201368435596,0.3991388250633768,0.44175251067028415
235,0.4008781514312066,0.002941258345826716,0.028559220723421413,0.48275536979127853,0.08486599970826682
236,0.6022768083221987,0.004461363279894998,0.012418459790707666,0.058162210831810335,0.3226811577753883
237,0.6049168178753458,0.004889739647180613,0.014612463806679693,0.18663370113970004,0.18894727753109378
238,0.026266108011186336,0.006941341474544174,0.08356001388475111,0.042760420169597975,0.8404721164599204
239,0.7487878151291308,0.0025911813232802976,0.005193187353798885,0.1835914040654281,0.059836412128361834
240,0.6374724817345659,0.0036019400019437885,0.012797010537697514,0.007754000674832953,0.3383745670509597
241,0.6780759192104674,0.002479950175339979,0.028262131451721614,0.06652183133029997,0.2246601678321711
242,0.3178154817595189,0.004035162330551188,0.040373728310741264,0.39622378574663314,0.2415518418525555
243,0.7963725986147919,0.00594862197113525,0.02479230554262614,0.008854457728423366,0.16403201614302335
244,0.6835815542773237,0.003179422657913876,0.018535810679393538,0.10249340121229544,0.19220981117307348
245,0.40277830537545967,0.0019132645920784538,0.019842425123359816,0.27207019488798656,0.30339581002111554
246,0.2559193558222235,0.00047467854166764273,0.08613356350784883,0.5348491414915933,0.12262326063666666
247,0.5694815984076174,0.002945256908368507,0.016705819827580525,0.061466729659413154,0.3494005951970203
248,0.6232938652837187,0.0038198232462417184,0.012354507465794725,0.06098963021946304,0.29954217378478193
249,0.3501234591692331,0.001960617891397704,0.025889196671882053,0.3238370540626819,0.2981896722048052
250,0.7132911145279689,0.0030746588302565693,0.007918071026178088,0.03243959435517152,0.24327656126042488
251,0.0141353366995036,0.0044493535500929595,0.24564949183367787,0.04133654192301925,0.6944292759937064
252,0.4562493769608685,0.0029054143282718475,0.02228019158239261,0.4300089052982256,0.08855611183024147
253,0.08265337589364583,0.012671749825218159,0.11085750729919369,0.016922296285690804,0.7768950706962515
254,0.23233146177314623,0.002074229544672311,0.134522799737514,0.512218169953775,0.1188533389908925
255,0.10222800820898709,0.007145374860789787,0.06532241702113571,0.005842583130117954,0.8194616167789693
256,0.4437123597383365,0.0030884456732927414,0.014900217761870671,0.2825376021967747,0.25576137462972537
257,0.2637207230923653,0.005096125219086622,0.12292203478656498,0.10796041710161657,0.5003006998003665
258,0.6124666899425523,0.0024106086073872194,0.012940206451804673,0.052423512982949914,0.319758982015306
259,0.07283878074581776,0.006341816389576296,0.10539330545316021,0.6967001946315928,0.1187259027798529
260,0.6750258759272456,0.00022180511938072928,0.02268843973040972,0.034282827502309626,0.26778105172065436
261,0.43885440558975564,0.00681200344592878,0.01451024747877823,0.3401920126367098,0.19963133084882756
262,0.6026662251339802,0.0017313746304703443,0.037338306024366934,0.18406799505735116,0.17419609915383136
263,0.6856133221630129,0.0018028703739637712,0.006711039704485367,0.21385828297813467,0.09201448478040324
264,0.4518411971130492,0.00028070496396214595,0.01623544676254361,0.18580101694460618,0.34584163421583886
265,0.5658840006792931,0.004315965529288979,0.01983069944723541,0.24232029254748663,0.16764904179669585
266,0.37094341380549795,0.005343121973648578,0.023652604757472512,0.04187274030447071,0.5581881191589102
267,0.03175847322286137,0.008237978657602908,0.10949173103271077,0.03573134356979574,0.8147804735170291
268,0.037314026223130244,0.005820401454976643,0.11484233323827231,0.00984882945290556,0.8321744096307152
269,0.003996251646469742,0.010985925860030346,0.04705036617705124,0.0043116924231827785,0.9336557638932659
270,0.7736979708104895,0.003957169779521518,0.010494784655713948,0.07664620371695349,0.1352038710373215
271,0.12083658940781117,0.01602810797538927,0.12092896071147963,0.02323889583200969,0.7189674460733103
272,0.39414234230649803,0.01067566797062079,0.11022553898713665,0.044674909792331206,0.44028154094341326
273,0.06763770588699079,0.009418580875439089,0.03818898462547507,0.22288956606344967,0.6618651625486454
274,0.17853281901128215,0.0036146063648582485,0.22396625552761887,0.29396081101051225,0.2999255080857286
275,0.4903493138007602,0.005848558946090455,0.08863602835473884,0.025041027802185898,0.3901250710962247
276,0.01630259070722735,0.012869675334642054,0.10063111521725543,0.00487446981775371,0.8653221489231214
277,0.016868898400319864,0.010995416608528921,0.0649623840544492,0.017078069428791587,0.8900952315079104
278,0.3952703789096077,0.0062678856825301036,0.10842602255466927,0.015478507214775325,0.4745572056384176
279,0.7382836583851389,0.005957109468628402,0.013561486090065305,0.044733293692640265,0.19746445236352717
280,0.13477546090358508,0.013553708199171016,0.030602792922523547,0.04701687781665482,0.7740511601580655
281,0.5954055043698064,0.0017442388785978591,0.012659135697943275,0.2037723914628924,0.1864187295907601
282,0.18568157215062894,0.0037805155059140254,0.04972182804604767,0.5268763956134753,0.233939688683934
283,0.02572303096288381,0.006934674736149979,0.08506360047199639,0.04340796762010186,0.838870726208868
284,0.7115879957255261,0.00309516123069898,0.008302547204511443,0.03374557918707249,0.24326871665219107
285,0.11557336625784598,0.004808111234668968,0.17221242668563516,0.5873482813574606,0.12005781446438925
286,0.40277830537545967,0.0019132645920784538,0.019842425123359816,0.27207019488798656,0.30339581002111554
287,0.011553392603117559,0.017873512265055548,0.03498390534338884,0.0022052435374956755,0.9333839462509425
288,0.04299378557778777,0.009239986344397553,0.12172686907646414,0.01219495685799206,0.8138444021433585
289,0.6712546528939735,0.002540116543867575,0.008614949984189685,0.15987897622520456,0.1577113043527648
290,0.526200141953412,0.0027353541794065375,0.016797406838058655,0.24717310592818745,0.20709399110093527
291,0.7029686694537447,0.003820850490225557,0.03143893166418731,0.01606385891793133,0.24570768947391108
292,0.8602473256820381,0.0038491068880987557,0.0052844402633836045,0.045662144996193345,0.08495698217028624
293,0.523782982831044,0.003334290672120087,0.026832840846084904,0.009426346670167318,0.43662353898058365
294,0.025545714828932586,0.010124136528899076,0.11658811327238279,0.13281281706564527,0.7149292183041402
